CodRegion_ESTAB,ESTAB,Nombre,TipoEstablecimiento,lat,lng
7,116528,Posta de Salud Rural La Pesca,Posta de Salud Rural,-34.965831999999999,-72.183982
7,116529,Posta de Salud Rural Barba Rubia,Posta de Salud Rural,-34.944251999999999,-71.652355
7,116530,Posta de Salud Rural Espinalillo,Posta de Salud Rural,-34.870885999999999,-71.85745
7,116531,Posta de Salud Rural San Víctor Álamos,Posta de Salud Rural,-35.886678000000003,-71.472437999999997
7,116532,Posta de Salud Rural Lomas de la Tercera,Posta de Salud Rural,-36.055078000000002,-71.640083000000004
7,116533,Posta de Salud Rural Santa Rosa (Sagrada Familia),Posta de Salud Rural,-35.039821000000003,-71.305346999999998
7,116534,Posta de Salud Rural Huencuecho,Posta de Salud Rural,-35.382792000000002,-71.347718
7,116537,Posta de Salud Rural Llancanao,Posta de Salud Rural,-35.894835,-71.521449000000004
7,116538,Posta de Salud Rural Estancilla,Posta de Salud Rural,-35.108496000000002,-71.873142999999999
7,116539,Posta de Salud Rural El Cardonal,Posta de Salud Rural,-35.717193000000002,-72.422042000000005
7,116540,Posta de Salud Rural Los Robles (Río Claro),Posta de Salud Rural,-35.222897000000003,-71.358041
7,116541,Posta de Salud Rural El Manzano (Pelarco ),Posta de Salud Rural,-35.421242999999997,-71.415226000000004
7,116542,Posta de Salud Rural Linares de Perales,Posta de Salud Rural,-35.469681999999999,-71.843328999999997
7,116543,Posta de Salud Rural Batuco,Posta de Salud Rural,-35.321707000000004,-71.956142
7,116544,Posta de Salud Rural El Porvenir,Posta de Salud Rural,-35.003096999999997,-71.188986999999997
7,116546,Posta de Salud Rural Chequén,Posta de Salud Rural,-35.565505000000002,-71.559574999999995
7,116547,Posta de Salud Rural Puipuyén,Posta de Salud Rural,-35.750131000000003,-71.528124000000005
7,116548,Posta de Salud Rural La Vega (Chanco),Posta de Salud Rural,-35.875605999999998,-72.445025000000001
7,116549,Posta de Salud Rural Boyeruca,Posta de Salud Rural,-34.688285999999998,-72.048254
7,116550,Posta de Salud Rural Bajos de Huenutil,Posta de Salud Rural,-36.288758000000001,-71.741305999999994
7,116551,Posta de Salud Rural Talquita,Posta de Salud Rural,-36.236142999999998,-71.808749000000006
7,116552,Posta de Salud Rural Las Palmas de Toconey,Posta de Salud Rural,-35.392150999999998,-72.049169000000006
7,116553,Posta de Salud Rural Quilhuine,Posta de Salud Rural,-35.593546000000003,-72.528160999999997
7,116554,Posta de Salud Rural Raúl Folleraux,Posta de Salud Rural,-34.840043999999999,-71.103831
7,116555,Posta de Salud Rural Santa Sofía,Posta de Salud Rural,-35.967149999999997,-72.355952000000002
7,116556,Posta de Salud Rural Pocillas,Posta de Salud Rural,-36.161715000000001,-72.231066999999996
7,116557,Posta de Salud Rural La Obra (Curicó),Posta de Salud Rural,-35.053801,-71.222982000000002
7,116558,Posta de Salud Rural Lagunillas (Chanco),Posta de Salud Rural,-35.771545000000003,-72.453574000000003
7,116559,Posta de Salud Rural Floresta,Posta de Salud Rural,-35.717587000000002,-71.482371999999998
7,116560,Posta de Salud Rural La Orilla (Parral),Posta de Salud Rural,-36.210248,-71.576363999999998
7,116561,Posta de Salud Rural Mercedes,Posta de Salud Rural,-35.472073999999999,-71.557329999999993
7,116562,Posta de Salud Rural Las Toscas,Posta de Salud Rural,-35.78152,-71.707410999999993
7,116563,Posta de Salud Rural Sauzal,Posta de Salud Rural,-35.716264000000002,-72.122001999999995
7,116564,Posta de Salud Rural Villa Baviera,Posta de Salud Rural,-36.387452000000003,-71.588346000000001
7,116569,Posta de Salud Rural El Plumero,Posta de Salud Rural,-34.884399000000002,-71.278925999999998
7,116570,Posta de Salud Rural La Mina,Posta de Salud Rural,-35.818373000000001,-70.820374000000001
7,116571,Posta de Salud Rural Santa Rita,Posta de Salud Rural,-35.395271999999999,-71.531654000000003
7,116572,Posta de Salud Rural Pangue Arriba,Posta de Salud Rural,-35.336948,-71.436110999999997
7,116600,PRAIS (S.S Del Maule),,S/I,S/I
7,116601,COSAM de Linares,,-35.841327,-71.597290000000001
7,116602,COSAM Del Maule,,-35.435434999999998,-71.678312000000005
7,116703,Centro Comunitario de Salud Familiar Prosperidad,,-34.995984,-71.254660000000001
7,116705,Centro Comunitario de Salud Familiar Brilla el Sol,,-35.441132000000003,-71.661653999999999
7,116709,Centro de Salud Familiar Luis Navarrete Carvacho,Consultorio General Urbano,-35.866957999999997,-71.594176000000004
7,116711,Centro Comunitario de Salud Familiar Los Olivos,,-36.147756999999999,-71.815155000000004
7,116713,Centro Comunitario de Salud Familiar Chile Nuevo,,-35.520009000000002,-71.516008999999997
7,116729,Centro Comunitario de Salud Familiar Población Fernández,,-35.957934999999999,-72.299830999999998
7,116731,Centro Comunitario de Salud Familiar Lo Figueroa,,-35.409768999999997,-71.759606000000005
7,116741,Centro Comunitario de Salud Familiar Rosita O'Higgins,,-35.9621,-72.336181999999994
7,116760,Centro Comunitario de Salud Familiar Faustino González,,-35.417793000000003,-71.642830000000004
7,116761,Centro Comunitario de Salud Familiar Doña Carmen de Sarmiento,,-34.944845999999998,-71.203683999999996
7,116762,Centro Comunitario de Salud Familiar Los Cristales,,-36.014651999999998,-71.651075000000006
7,116763,Centro Comunitario de Salud Familiar San Pablo,,-35.599111000000001,-71.744110000000006
7,116764,Centro Comunitario de Salud Familiar Loma de Las Tortillas,,-35.622504999999997,-71.747184000000004
7,116765,Centro Comunitario de Salud Familiar Los Robles,,-36.14002,-71.722761000000006
7,116766,Centro Comunitario de Salud Familiar Nuevo Horizonte,,-35.426430000000003,-71.630927999999997
7,116780,Centro Comunitario de Salud Familiar Aurora,,-35.494968,-71.530334999999994
7,116801,SAR Aguas Negras,,-34.998103999999998,-71.248924000000002
7,116802,SAR Bombero Garrido,,-34.977179,-71.264038999999997
7,116803,SAPU Curicó Centro,,-34.976650999999997,-71.237891000000005
7,116805,SAPU José Dionisio Astaburuaga,,-35.412084999999998,-71.654915000000003
7,116806,SAR La Florida,,-35.435409,-71.678244000000007
7,116807,SAPU Julio Contardo Urzúa,,-35.447479000000001,-71.654578999999998
7,116809,SAR San Juan de Dios de Linares,,-35.851281999999998,-71.590053999999995
7,116811,SAR Parral,,-36.143448999999997,-71.832432999999995
7,116813,SAR San Clemente,,-35.535969999999999,-71.491996
7,116820,SAPU Amanda Benavente,,-35.965065000000003,-71.685884000000001
7,116823,SAPU Oscar Bonilla,,-35.834679000000001,-71.596091999999999
7,116829,SAR Dr. Juan Saavedra Macaya,,-35.982584000000003,-72.313039000000003
7,116831,SAPU Carlos Trupp,,-35.439942000000002,-71.633210000000005
7,116832,SAPU Cerro Alto,,-35.340978999999997,-72.417192999999997
7,116840,SAR Las Américas,,-35.404259000000003,-71.647586000000004
8,117010,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S de Ñuble),Dirección Servicio de Salud,S/I,S/I
8,117011,PRAIS (S.S Ñuble),,-36.605055,-72.103448999999998
8,117012,Clínica Dental Móvil Triple. Pat. PW4105 (Chillán),,-36.605055,-72.103448999999998
8,117101,Hospital Clínico Herminda Martín (Chillán),Establecimiento Alta Complejidad,-36.608831000000002,-72.092670999999996
8,117102,Hospital de San Carlos,Establecimiento Alta Complejidad,-36.429931000000003,-71.959830999999994
8,117103,Hospital Comunitario de Salud Familiar de Bulnes,Establecimiento Baja Complejidad,-36.739711999999997,-72.296417000000005
8,117104,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay),Establecimiento Baja Complejidad,-37.121822999999999,-72.023846000000006
8,117106,Hospital Comunitario de Salud Familiar de Quirihue,Establecimiento Baja Complejidad,-36.286678000000002,-72.546762999999999
8,117107,Hospital Comunitario de Salud Familiar de El Carmen,Establecimiento Baja Complejidad,-36.898017000000003,-72.034874000000002
8,117108,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu,Establecimiento Baja Complejidad,-36.490696,-72.705082000000004
8,117202,Consultorio de Salud AChS (Chillán),Centro de Salud,S/I,S/I
8,117204,Centro CONIN Chillán,Centro Conin,S/I,S/I
8,117205,Clínica Las Amapolas,Clínica,-36.600918999999998,-72.090065999999993
8,117207,Centro de Salud Mutual CChC Chillán,Centro de Salud,S/I,S/I
8,117224,Policlínico San Martín de Porres,Centro de Salud,-36.604509999999998,-72.081180000000003
8,117225,Clínica Chillán,Clínica,-36.614870000000003,-72.107560000000007
8,117226,Departamento de Salud Estudiantil Universidad del Biobío Sede Chillán,Centro de Salud,-36.612189999999998,-72.117419999999996
8,117227,Consultorio de Salud Universidad de Concepción,Centro de Salud,-36.602060000000002,-72.090280000000007
8,117228,Soc.Lab.cl. Arauco Ltda.,Laboratorio Clínico o Dental,S/I,S/I
8,117229,Soc.Lab Clínico Biolab Ltda.,Laboratorio Clínico o Dental,S/I,S/I
8,117230,Laboratorio Clínico Cinco de Abril,Laboratorio Clínico o Dental,S/I,S/I
8,117231,Laboratorio Clínico Christian Gross Ltda.,Laboratorio Clínico o Dental,S/I,S/I
8,117232,Sociedad Laboratorio Folch Ltda,Laboratorio Clínico o Dental,S/I,S/I
8,117233,Laboratorio Clínico Someruno,Laboratorio Clínico o Dental,S/I,S/I
8,117234,Sociedad Laboratorio Clínico  Bioclín Ltda.,Laboratorio Clínico o Dental,S/I,S/I
8,117235,Laboratorio  Inmunomedica  Ltda.,Laboratorio Clínico o Dental,S/I,S/I
8,117236,Laboratorio  Clínico Chillan  Ltda.,Laboratorio Clínico o Dental,S/I,S/I
8,117237,Laboratorio  Clínico San Carlos Ltda.,Laboratorio Clínico o Dental,S/I,S/I
8,117238,Megasalud Chillán,Centro de Salud,S/I,S/I
8,117239,Laboratorio Clínico Inmunomedica,Laboratorio Clínico o Dental,S/I,S/I
8,117240,Laboratorio Clínico Someruno,Laboratorio Clínico o Dental,S/I,S/I
8,117241,Laboratorio Clínico Cinco de Abril,Laboratorio Clínico o Dental,S/I,S/I
8,117301,Centro de Salud Familiar Violeta Parra,Consultorio General Urbano,-36.609028000000002,-72.089500000000001
8,117302,Centro de Salud Familiar San Ramón Nonato,Consultorio General Urbano,-36.624760999999999,-72.097341
8,117303,Centro de Salud Familiar Ultraestación Dr. Raúl San Martín González,Consultorio General Urbano,-36.604306999999999,-72.120547999999999
8,117304,Centro de Salud Familiar Isabel Riquelme,Consultorio General Urbano,-36.618496999999998,-72.118139999999997
8,117305,Centro de Salud Familiar Portezuelo,Consultorio General Rural,-36.529738999999999,-72.428954000000004
8,117306,Centro de Salud Familiar Quillón,Consultorio General Rural,-36.741374,-72.468726000000004
8,117307,Centro de Salud Familiar Cobquecura,Consultorio General Rural,-36.132817000000003,-72.793290999999996
8,117308,Centro de Salud Familiar San Ignacio,Consultorio General Rural,-36.798609999999996,-72.032112999999995
8,117309,Centro de Salud Familiar San Fabián,Consultorio General Rural,-36.554291999999997,-71.553928999999997
8,117310,Centro de Salud Familiar Pemuco,Consultorio General Rural,-36.978116,-72.090734999999995
8,117311,Centro de Salud Familiar Dr. José Duran Trujillo,Consultorio General Urbano,-36.418371999999998,-71.969423000000006
8,117312,Centro de Salud Familiar San Nicolás,Consultorio General Rural,-36.499018999999997,-72.212260000000001
8,117313,Centro de Salud Familiar Ñiquén,Consultorio General Rural,-36.283242999999999,-71.813676999999998
8,117314,Centro de Salud Familiar Dr. David Benavente de Ninhue,Consultorio General Rural,-36.398083999999997,-72.399123000000003
8,117315,Centro de Salud Familiar Campanario,Consultorio General Rural,-37.132193000000001,-72.195299000000006
8,117316,Centro de Salud Familiar Ñipas,Consultorio General Rural,-36.604117000000002,-72.536418999999995
8,117317,Centro de Salud Familiar Pinto,Consultorio General Rural,-36.704650999999998,-71.893096999999997
8,117318,Centro de Salud Familiar Coihueco,Consultorio General Rural,-36.630574000000003,-71.827960000000004
8,117319,Centro de Salud Familiar Quiriquina,Consultorio General Rural,-36.842950000000002,-72.101699999999994
8,117322,Centro de Salud Familiar Quinchamalí,Consultorio General Rural,-36.648142999999997,-72.403260000000003
8,117324,Centro de Salud Familiar Los Volcanes,Consultorio General Urbano,-36.617935000000003,-72.080566000000005
8,117325,Centro de Salud Familiar Luis Montecinos,Consultorio General Rural,-36.544822000000003,-71.781394000000006
8,117326,Centro de Salud Familiar Santa Clara,Consultorio General Rural,-36.828609999999998,-72.334090000000003
8,117327,Centro de Salud Familiar Treguaco,Consultorio General Rural,-36.430247999999999,-72.671211
8,117328,Centro de Salud Familiar Dr. Federico Puga,Consultorio General Urbano,-36.628588999999998,-72.128124999999997
8,117329,Centro de Salud Familiar Teresa Baldechi,Consultorio General Urbano,-36.429456999999999,-71.959008999999995
8,117330,Centro de Salud Familiar Sol de Oriente,Consultorio General Urbano,-36.616056999999998,-72.076238000000004
8,117331,Centro de Salud Familiar Dra. Michelle Bachelet Jeria,Consultorio General Urbano,-36.630222000000003,-72.106774000000001
8,117401,Posta de Salud Rural Talquipén,Posta de Salud Rural,-36.607906,-71.927949999999996
8,117403,Posta de Salud Rural Bustamante,Posta de Salud Rural,-36.590781,-71.764904000000001
8,117405,Posta de Salud Rural Capilla Cato,Posta de Salud Rural,-36.554288999999997,-71.975511999999995
8,117406,Posta de Salud Rural Minas del Prado,Posta de Salud Rural,-36.666775999999999,-71.702217000000005
8,117407,Posta de Salud Rural Tanilvoro,Posta de Salud Rural,-36.725999000000002,-71.821307000000004
8,117409,Posta de Salud Rural Recinto,Posta de Salud Rural,-36.843344999999999,-71.659076999999996
8,117410,Posta de Salud Rural Huape,Posta de Salud Rural,-36.608094000000001,-72.261059000000003
8,117413,Posta de Salud Rural Rucapequén,Posta de Salud Rural,-36.671441000000002,-72.279546999999994
8,117414,Posta de Salud Rural Nebuco,Posta de Salud Rural,-36.647573999999999,-72.222588000000002
8,117415,Centro Comunitario de Salud Familiar Cachapoal,,-36.462755000000001,-71.732944000000003
8,117416,Posta de Salud Rural Rivera de Ñuble,Posta de Salud Rural,-36.479135999999997,-71.756200000000007
8,117418,Posta de Salud Rural Chacay (Ñiquén),Posta de Salud Rural,-36.366289999999999,-71.772169000000005
8,117419,Posta de Salud Rural Ñiquén,Posta de Salud Rural,-36.293621999999999,-71.900615000000002
8,117421,Posta de Salud Rural Torrecillas,Posta de Salud Rural,-36.358483999999997,-72.316586999999998
8,117422,Posta de Salud Rural La Gloria,Posta de Salud Rural,-36.383758999999998,-71.864044000000007
8,117423,Posta de Salud Rural Monte Blanco,Posta de Salud Rural,-36.502574000000003,-71.911962000000003
8,117425,Posta de Salud Rural Las Raíces,Posta de Salud Rural,S/I,S/I
8,117426,Centro Comunitario de Salud Familiar Tres Esquinas,,-36.787917999999998,-72.211269000000001
8,117427,Posta de Salud Rural Nueva Aldea,Posta de Salud Rural,-36.654440999999998,-72.458664999999996
8,117430,Posta de Salud Rural Cartago,Posta de Salud Rural,-37.021208000000001,-71.854853000000006
8,117431,Posta de Salud Rural Gral. Cruz,Posta de Salud Rural,-36.938020000000002,-72.351968999999997
8,117433,Posta de Salud Rural El Sauce (Ninhue),Posta de Salud Rural,-36.469228000000001,-72.388745999999998
8,117434,Posta de Salud Rural Los Remates,Posta de Salud Rural,-36.213206999999997,-72.495084000000006
8,117435,Posta de Salud Rural Trehualemu,Posta de Salud Rural,-36.932136999999997,-71.868735999999998
8,117436,Posta de Salud Rural Pedregal de Zapallar,Posta de Salud Rural,-36.842509,-71.800110000000004
8,117437,Posta de Salud Rural San Vicente (El Carmen),Posta de Salud Rural,-36.859059000000002,-71.802133999999995
8,117438,Posta de Salud Rural Huemul,Posta de Salud Rural,-36.896968999999999,-71.815348
8,117439,Posta de Salud Rural Ranguelmo,Posta de Salud Rural,-36.580069999999999,-72.763130000000004
8,117442,Posta de Salud Rural Guarilihue,Posta de Salud Rural,-36.574784000000001,-72.694586000000001
8,117443,Posta de Salud Rural Boca Itata,Posta de Salud Rural,-36.380184999999997,-72.825457999999998
8,117444,Posta de Salud Rural Denecan,Posta de Salud Rural,-36.49644,-72.663013000000007
8,117445,Posta de Salud Rural Vegas de Itata,Posta de Salud Rural,-36.400903999999997,-72.850024000000005
8,117446,Posta de Salud Rural Minas de Leuque,Posta de Salud Rural,-36.469551000000003,-72.594362000000004
8,117447,Posta de Salud Rural Cucha Cox,Posta de Salud Rural,-36.600301999999999,-72.390704999999997
8,117448,Posta de Salud Rural Liucura Alto,Posta de Salud Rural,-36.893276,-72.429226
8,117449,Posta de Salud Rural Juan Enrique Mora,Posta de Salud Rural,-36.746093999999999,-72.520453000000003
8,117450,Posta de Salud Rural Casino,Posta de Salud Rural,S/I,S/I
8,117451,Posta de Salud Rural Buchupureo,Posta de Salud Rural,-36.075049999999997,-72.779408000000004
8,117452,Posta de Salud Rural Colmuyao,Posta de Salud Rural,-36.271939000000003,-72.800315999999995
8,117454,Posta de Salud Rural El Calvario,Posta de Salud Rural,-36.846407999999997,-71.901222000000004
8,117455,Consultorio General Rural de Pueblo Seco,Consultorio General Rural,-36.87885,-72.087923000000004
8,117457,Posta de Salud Rural Capilla Norte,Posta de Salud Rural,-36.917847999999999,-71.805482999999995
8,117458,Posta de Salud Rural San Antonio (Yungay),Posta de Salud Rural,-37.101646000000002,-71.81
8,117459,Posta de Salud Rural Capellanía,Posta de Salud Rural,-36.470238999999999,-72.519954999999996
8,117461,Posta de Salud Rural Toquihua,Posta de Salud Rural,-36.286901,-72.222455999999994
8,117462,Posta de Salud Rural Arizona,Posta de Salud Rural,-36.319930999999997,-72.039034999999998
8,117463,Posta de Salud Rural El Rincón,Posta de Salud Rural,-36.334518000000003,-72.408212000000006
8,117464,Posta de Salud Rural Zemita,Posta de Salud Rural,-36.400444,-71.740011999999993
8,117465,Posta de Salud Rural San Ignacio Palomares,Posta de Salud Rural,-36.626106999999998,-72.602928000000006
8,117467,Posta de Salud Rural El Caracol,Posta de Salud Rural,-36.649892000000001,-71.389844999999994
8,117468,Posta de Salud Rural Belén (Ñiquen),Posta de Salud Rural,-36.186912,-72.038353000000001
8,117469,Posta de Salud Rural Ciruelito,Posta de Salud Rural,-36.772502000000003,-71.820280999999994
8,117470,Posta de Salud Rural Trabuncura,Posta de Salud Rural,-36.405335999999998,-71.620356000000001
8,117471,Posta de Salud Rural Puente Ñuble,Posta de Salud Rural,-36.542363999999999,-72.085216000000003
8,117472,Posta de Salud Rural Chancal,Posta de Salud Rural,-36.918627999999998,-72.554097999999996
8,117473,Posta de Salud Rural Capilla Sur,Posta de Salud Rural,-36.953121000000003,-71.785291999999998
8,117474,Posta de Salud Rural Agua Santa,Posta de Salud Rural,-36.896132999999999,-71.774849000000003
8,117475,Posta de Salud Rural Castañal,Posta de Salud Rural,-36.978209,-71.798659999999998
8,117476,Posta de Salud Rural Las Hormigas,Posta de Salud Rural,-36.871336999999997,-71.741585000000001
8,117477,Posta de Salud Rural Chamizal,Posta de Salud Rural,-36.988689000000001,-71.849666999999997
8,117601,COSAM Chillán,,-36.616489000000001,-72.100622999999999
8,117602,COSAM San Carlos,,-36.418337000000001,-71.969583999999998
8,117701,Centro Comunitario de Salud Familiar Padre Hurtado,,-36.597287999999999,-72.101020000000005
8,117702,Centro Comunitario de Salud Familiar El Roble,,-36.624989999999997,-72.101896999999994
8,117706,Centro Comunitario de Salud Familiar El Casino,,-36.834268999999999,-72.431459000000004
8,117729,Centro Comunitario de Salud Familiar Valle Hondo,,-36.422604999999997,-71.951128999999995
8,117799,Centro Comunitario de Salud Familiar Los Alpes,,-36.628711000000003,-72.091639999999998
8,117801,SAR Violeta Parra,,-36.609006999999998,-72.089844999999997
8,117802,SAPU San Ramón de Nonato,,-36.624488999999997,-72.097151999999994
8,117803,SAPU Ultraestación,,-36.604239,-72.120386999999994
8,117811,SAPU José Durán Trujillo,,-36.418410000000002,-71.969247999999993
8,117824,SAPU Los Volcanes,,-36.617896999999999,-72.080761999999993
8,117828,SAPU Dr. Federico Puga,,-36.628726,-72.128190000000004
8,118010,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S de Concepción),Dirección Servicio de Salud,S/I,S/I
8,118011,PRAIS (S.S Concepción),,-36.829920000000001,-73.055290999999997
8,118100,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción),Establecimiento Alta Complejidad,-36.824334,-73.038988000000003
8,118103,Hospital Traumatológico (Concepción),Establecimiento Mediana Complejidad,-36.824885999999999,-73.036681999999999
8,118105,Hospital San José (Coronel),Establecimiento Alta Complejidad,-37.028241999999999,-73.135861000000006
8,118106,Hospital de Lota,Establecimiento Alta Complejidad,-37.09019,-73.155535
8,118107,Hospital Clorinda Avello (Santa Juana),Establecimiento Baja Complejidad,-37.168311000000003,-72.946169999999995
8,118108,Hospital San Agustín de Florida,Establecimiento Baja Complejidad,-36.823475999999999,-72.660916
8,118109,Centro de Especialidades de Medicina Transfusional,Consultorio de Diagnóstico y Tratamiento,-36.824036999999997,-73.044916999999998
8,118200,Hospital Clínico del Sur S.A.,Hospital (No perteneciente al SNSS),-36.813968000000003,-73.031792999999993
8,118202,Clínica de la Mujer Sanatorio Alemán,Clínica,-36.84375,-73.052379999999999
8,118203,Clínica de La Mujer (Concepción),Clínica,S/I,S/I
8,118206,Centro Clínico Militar de Concepción,Centro de Salud,-36.816710999999998,-73.028074000000004
8,118208,Centro CONIN Concepción,Centro Conin,S/I,S/I
8,118210,Servicios Clínicos Neuropsiquiátricos y Geriátricos R y G Limitada,Clínica,-36.972541999999997,-72.935568000000004
8,118214,Centro Penitenciario,Centro de Salud,-36.785961,-73.022806000000003
8,118250,Laboratorio Bionet (Concepción),Laboratorio Clínico o Dental,S/I,S/I
8,118251,Laboratorio Tenmedica,Laboratorio Clínico o Dental,S/I,S/I
8,118252,Policlínico Agencia Concepción de la Asociación Chilena de Seguridad,Centro de Salud,S/I,S/I
8,118253,Clínica Ambulatoria Sanatorio Alemán San Pedro,Clínica,S/I,S/I
8,118289,Centro Integramédica del Trébol,Centro de Salud,S/I,S/I
8,118290,Megasalud S.A. Centro Médico y Dental Concepción,Centro Médico y Dental,S/I,S/I
8,118291,Vacunatorio Concepción,Vacunatorio,S/I,S/I
8,118292,Vacunatorio San Pedro de la Paz,Vacunatorio,S/I,S/I
8,118293,Centro Médico Inmunomédica,Centro de Salud,S/I,S/I
8,118294,Centro y Médico Dental VIII Zona de Carabineros (Del Bíobío),Centro Médico y Dental,-36.823659999999997,-73.043170000000003
8,118295,Vacunatorio El Salvador,Vacunatorio,S/I,S/I
8,118296,Kiñewen Ltda.,Vacunatorio,S/I,S/I
8,118297,Vacunatorio Endodent,Vacunatorio,S/I,S/I
8,118298,Departamento de Salud Estudiantil Universidad del Bíobío Campus Concepción,Centro de Salud,-36.820259,-73.014199000000005
8,118299,Vacunatorio Israel,Vacunatorio,S/I,S/I
8,118301,Centro de Salud Familiar Pinares,Consultorio General Urbano,-36.933436999999998,-73.027412999999996
8,118302,Centro de Salud Familiar Boca Sur,Consultorio General Urbano,-36.840043999999999,-73.140107
8,118303,Centro de Salud Familiar Pedro de Valdivia,Consultorio General Urbano,-36.841450999999999,-73.054848000000007
8,118304,Centro de Salud Familiar O'Higgins,Consultorio General Urbano,-36.828558000000001,-73.056241999999997
8,118305,Centro de Salud Familiar Víctor Manuel Fernández,Consultorio General Urbano,-36.816766000000001,-73.032162
8,118306,Centro de Salud Familiar Tucapel,Consultorio General Urbano,-36.810031000000002,-73.054103999999995
8,118307,Centro de Salud Familiar Chiguayante,Consultorio General Urbano,-36.925420000000003,-73.028796999999997
8,118308,Centro de Salud Familiar San Pedro de La Paz Candelaria,Consultorio General Urbano,-36.835444000000003,-73.120240999999993
8,118309,Centro de Salud Familiar Lorenzo Arenas,Consultorio General Urbano,-36.810057999999998,-73.073249000000004
8,118310,Centro de Salud Familiar Juan Soto Fernández,Consultorio General Urbano,-36.828578,-73.066711999999995
8,118311,Centro de Salud Familiar Carlos Pinto Fierro,Consultorio General Urbano,-37.000118999999998,-73.161400999999998
8,118312,Centro de Salud Familiar Lagunillas,Consultorio General Urbano,-36.989776999999997,-73.160134999999997
8,118313,Centro de Salud Familiar Yobilo,Consultorio General Urbano,-37.012186999999997,-73.150405000000006
8,118314,Centro de Salud Familiar La Leonera,Consultorio General Urbano,-36.954431999999997,-73.013093999999995
8,118316,Centro de Salud Familiar Dr. Sergio Lagos Olave (ex Nº 4 Lota Bajo),Consultorio General Urbano,-37.095326999999997,-73.157909000000004
8,118317,Centro de Salud Familiar Santa Sabina,Consultorio General Urbano,-36.792375,-73.044228000000004
8,118318,Centro de Salud Familiar Lomas Coloradas,Consultorio General Urbano,-36.886924,-73.134286000000003
8,118319,Centro de Salud Familiar San Pedro de La Costa,Consultorio General Urbano,-36.848644,-73.146303000000003
8,118325,Centro de Salud Familiar Dr. Juan Cartes Arias,Consultorio General Urbano,-37.080579999999998,-73.157274000000001
8,118326,Centro de Salud Familiar Hualqui,Consultorio General Urbano,-36.973649000000002,-72.937308000000002
8,118400,Posta de Salud Rural Copiulemu,Posta de Salud Rural,S/I,S/I
8,118401,Posta de Salud Rural Manco,Posta de Salud Rural,-36.758572999999998,-72.742092999999997
8,118402,Posta de Salud Rural Puerto Sur Isla Sta. María,Posta de Salud Rural,S/I,S/I
8,118403,Posta de Salud Rural Puerto Norte Isla Sta. María,Posta de Salud Rural,-36.976188,-73.528536000000003
8,118430,Posta de Salud Rural Talcamávida,Posta de Salud Rural,-37.161831999999997,-72.912248000000005
8,118431,Posta de Salud Rural Quilacoya,Posta de Salud Rural,-37.057664000000003,-72.960144999999997
8,118432,Posta de Salud Rural La Generala,Posta de Salud Rural,-37.383918000000001,-72.965474999999998
8,118433,Posta de Salud Rural Colico Alto,Posta de Salud Rural,-37.276164000000001,-72.873251999999994
8,118434,Posta de Salud Rural Tanahuillín,Posta de Salud Rural,-37.244731000000002,-72.814113000000006
8,118435,Posta de Salud Rural Chacay (Santa Juana),Posta de Salud Rural,-37.317151000000003,-72.922747000000001
8,118436,Posta de Salud Rural Torre Dorada,Posta de Salud Rural,-37.284162999999999,-72.808825999999996
8,118437,Posta de Salud Rural Purgatorio,Posta de Salud Rural,-37.281137000000001,-72.956241000000006
8,118439,Posta de Salud Rural Granerillos,Posta de Salud Rural,-36.708185999999998,-72.676783999999998
8,118441,Posta de Salud Rural Cancha Los Monteros,Posta de Salud Rural,-36.925192000000003,-72.682665999999998
8,118445,Posta de Salud Rural Roa,Posta de Salud Rural,-36.736632,-72.792276000000001
8,118446,Posta de Salud Rural Patagual,Posta de Salud Rural,-37.009799000000001,-72.998849000000007
8,118500,Clínica Universitaria San Pedro de la Paz,Clínica,-36.845590000000001,-73.094560000000001
8,118501,Laboratorio Clínico  Hasiles,Laboratorio Clínico o Dental,S/I,S/I
8,118502,Laboratorio Dipreca,Laboratorio Clínico o Dental,S/I,S/I
8,118503,Laboratorio Clínico Seres Ltda.,Laboratorio Clínico o Dental,S/I,S/I
8,118504,Laboratorio Clínico Lincoyán,Laboratorio Clínico o Dental,S/I,S/I
8,118505,Laboratorio Clínico Dr. Raúl Campos y Cía. Ltda.,Laboratorio Clínico o Dental,S/I,S/I
8,118506,Laboratorio Clínico Dr. Gustavo Torrejón Sanhueza y Cía. Ltda.,Laboratorio Clínico o Dental,S/I,S/I
8,118507,Laboratorio Clínico Tecnimed  Ltda.,Laboratorio Clínico o Dental,S/I,S/I
8,118508,Laboratorio Clínico Dimet Ltda.,Laboratorio Clínico o Dental,S/I,S/I
8,118509,Laboratorio  Clínico Diagonal,Laboratorio Clínico o Dental,S/I,S/I
8,118510,Laboratorio  Clínico Castellón,Laboratorio Clínico o Dental,S/I,S/I
8,118511,Laboratorio  Clínico Inmunomedica Ltda.,Laboratorio Clínico o Dental,S/I,S/I
8,118512,Laboratorio  Clínico C.D.S,Laboratorio Clínico o Dental,S/I,S/I
